start,end,word,segment_id,speaker
203.9199981689453,204.1999969482422,Harry,,SPEAKER_05
204.72000122070312,204.77999877929688,Remember,,SPEAKER_05
204.77999877929688,204.9600067138672,when,,SPEAKER_05
204.9600067138672,205.10000610351562,you,,SPEAKER_05
205.10000610351562,205.25999450683594,told,,SPEAKER_05
205.25999450683594,205.4199981689453,us,,SPEAKER_05
205.4199981689453,205.6199951171875,to,,SPEAKER_05
205.6199951171875,205.82000732421875,bring,,SPEAKER_05
205.82000732421875,206.0,it,,SPEAKER_05
206.0,206.1999969482422,at,,SPEAKER_05
206.1999969482422,206.4199981689453,the,,SPEAKER_05
206.4199981689453,206.75999450683594,Invictus,,SPEAKER_05
206.75999450683594,207.16000366210938,Games,,SPEAKER_05
207.77999877929688,208.17999267578125,Careful,,SPEAKER_05
208.17999267578125,208.36000061035156,what,,SPEAKER_05
208.36000061035156,208.5,you,,SPEAKER_05
208.5,208.6999969482422,wish,,SPEAKER_05
208.6999969482422,209.74000549316406,for,,SPEAKER_05
210.82000732421875,211.22000122070312,Boom,,
212.32000732421875,212.8800048828125,Oh,,SPEAKER_02
212.8800048828125,213.4199981689453,really,,SPEAKER_02
214.4600067138672,215.02000427246094,Please,,SPEAKER_02
215.63999938964844,215.97999572753906,Boom,,SPEAKER_01
218.0,218.55999755859375,My,,SPEAKER_01
218.55999755859375,218.82000732421875,name,,SPEAKER_01
218.82000732421875,219.0399932861328,is,,SPEAKER_01
219.0399932861328,219.32000732421875,Jonathan,,SPEAKER_01
219.32000732421875,219.74000549316406,Pye,,SPEAKER_01
219.74000549316406,220.1199951171875,and,,SPEAKER_01
220.1199951171875,220.55999755859375,that,,SPEAKER_01
220.55999755859375,220.77999877929688,was,,SPEAKER_01
220.77999877929688,221.17999267578125,the,,SPEAKER_01
221.17999267578125,221.47999572753906,,,SPEAKER_01
221.47999572753906,222.24000549316406,news,,SPEAKER_01
229.74000549316406,230.17999267578125,Mr,,SPEAKER_03
230.39999389648438,230.39999389648438,Broccoli,,SPEAKER_03
230.60000610351562,230.74000549316406,you,,SPEAKER_03
230.74000549316406,231.02000427246094,went,,SPEAKER_03
231.02000427246094,231.44000244140625,viral,,SPEAKER_03
231.44000244140625,231.86000061035156,on,,SPEAKER_03
231.86000061035156,232.0800018310547,the,,SPEAKER_03
232.0800018310547,232.33999633789062,internet,,SPEAKER_03
232.36000061035156,232.8000030517578,because,,SPEAKER_03
232.8000030517578,233.13999938964844,you,,SPEAKER_03
233.13999938964844,233.36000061035156,were,,SPEAKER_03
233.36000061035156,233.55999755859375,arrested,,SPEAKER_03
233.55999755859375,233.82000732421875,and,,SPEAKER_03
233.82000732421875,233.89999389648438,you,,SPEAKER_03
233.89999389648438,234.02000427246094,were,,SPEAKER_03
234.02000427246094,234.22000122070312,a,,SPEAKER_03
234.22000122070312,234.22000122070312,piece,,SPEAKER_03
234.22000122070312,234.6199951171875,of,,SPEAKER_03
234.6199951171875,234.6199951171875,broccoli,,SPEAKER_03
235.10000610351562,235.5399932861328,Yes,,SPEAKER_03
235.94000244140625,236.05999755859375,Do,,SPEAKER_03
236.05999755859375,236.1999969482422,you,,SPEAKER_03
236.1999969482422,236.55999755859375,identify,,SPEAKER_03
236.55999755859375,237.0399932861328,as,,SPEAKER_03
237.0399932861328,237.0399932861328,broccoli,,SPEAKER_03
237.24000549316406,237.63999938964844,I,,SPEAKER_03
237.63999938964844,237.83999633789062,am,,SPEAKER_03
237.83999633789062,238.0800018310547,Mr,,SPEAKER_03
238.25999450683594,238.33999633789062,Broccoli,,SPEAKER_03
238.5,238.77999877929688,yes,,SPEAKER_03
238.82000732421875,239.0800018310547,Yes,,SPEAKER_03
239.0800018310547,239.24000549316406,that's,,SPEAKER_03
239.24000549316406,239.4600067138672,right,,SPEAKER_03
239.6199951171875,239.67999267578125,please,,SPEAKER_03
239.94000244140625,240.05999755859375,Do,,SPEAKER_03
240.05999755859375,240.0800018310547,you,,SPEAKER_03
240.0800018310547,240.17999267578125,have,,SPEAKER_03
240.17999267578125,240.3800048828125,another,,SPEAKER_03
240.3800048828125,240.5800018310547,name,,SPEAKER_03
240.5800018310547,240.75999450683594,or,,SPEAKER_03
240.75999450683594,240.9600067138672,not,,SPEAKER_03
241.24000549316406,241.4600067138672,No,,SPEAKER_03
241.4600067138672,241.6199951171875,Mr,,SPEAKER_03
241.6999969482422,241.82000732421875,Broccoli,,SPEAKER_03
241.82000732421875,242.3800048828125,is,,SPEAKER_03
242.3800048828125,242.44000244140625,That's,,SPEAKER_03
242.44000244140625,242.6199951171875,it,,SPEAKER_00
242.72000122070312,243.16000366210938,You,,SPEAKER_00
243.16000366210938,243.33999633789062,don't,,SPEAKER_00
243.33999633789062,243.52000427246094,go,,SPEAKER_00
243.52000427246094,243.66000366210938,about,,SPEAKER_00
243.66000366210938,243.9199981689453,your,,SPEAKER_00
243.9199981689453,244.13999938964844,daily,,SPEAKER_00
244.13999938964844,244.60000610351562,business,,SPEAKER_00
244.60000610351562,245.10000610351562,as,,SPEAKER_00
245.10000610351562,245.4600067138672,a,,SPEAKER_00
245.4600067138672,245.4600067138672,piece,,SPEAKER_00
245.4600067138672,245.89999389648438,of,,SPEAKER_00
245.89999389648438,245.89999389648438,broccoli,,SPEAKER_00
246.24000549316406,246.52000427246094,I've,,
246.52000427246094,246.72000122070312,always,,SPEAKER_03
246.72000122070312,246.83999633789062,been,,SPEAKER_03
246.83999633789062,247.13999938964844,a,,SPEAKER_03
247.13999938964844,247.13999938964844,piece,,SPEAKER_03
247.13999938964844,247.5800018310547,of,,SPEAKER_03
247.5800018310547,247.5800018310547,broccoli,,SPEAKER_03
248.0,248.16000366210938,Really,,SPEAKER_03
248.32000732421875,248.66000366210938,Yeah,,SPEAKER_03
248.66000366210938,248.86000061035156,Oh,,SPEAKER_03
248.86000061035156,249.0800018310547,yeah,,SPEAKER_03
249.33999633789062,249.77999877929688,Yeah,,SPEAKER_03
249.8800048828125,250.32000732421875,Right,,SPEAKER_00
250.32000732421875,250.5399932861328,So,,SPEAKER_00
250.5399932861328,251.0399932861328,do,,SPEAKER_00
251.0399932861328,251.1199951171875,you,,SPEAKER_00
251.1199951171875,251.1999969482422,have,,SPEAKER_00
251.1999969482422,251.52000427246094,a,,SPEAKER_00
251.52000427246094,251.52000427246094,job,,SPEAKER_00
252.27999877929688,252.66000366210938,I,,
252.66000366210938,252.89999389648438,just,,SPEAKER_03
252.89999389648438,253.16000366210938,grow,,SPEAKER_03
254.0800018310547,254.52000427246094,Do,,SPEAKER_09
254.52000427246094,254.52000427246094,you,,SPEAKER_09
254.52000427246094,255.02000427246094,know,,SPEAKER_09
255.02000427246094,255.1199951171875,who,,SPEAKER_09
255.1199951171875,255.22000122070312,I,,SPEAKER_09
255.22000122070312,255.32000732421875,am,,SPEAKER_09
255.32000732421875,255.5,Do,,SPEAKER_09
255.5,255.72000122070312,I,,SPEAKER_09
255.72000122070312,256.0799865722656,care,,SPEAKER_09
256.7200012207031,256.8800048828125,Well,,SPEAKER_09
256.8800048828125,257.1000061035156,you,,SPEAKER_09
257.1000061035156,257.2200012207031,will,,SPEAKER_09
257.2200012207031,257.4599914550781,when,,SPEAKER_09
257.4599914550781,258.0799865722656,you,,SPEAKER_09
258.0799865722656,258.29998779296875,pull,,SPEAKER_09
258.29998779296875,258.6400146484375,up,,SPEAKER_09
258.8800048828125,259.1600036621094,Come,,
259.1600036621094,259.17999267578125,on,,SPEAKER_09
259.2200012207031,259.3999938964844,who,,SPEAKER_09
259.3999938964844,259.5199890136719,are,,SPEAKER_09
259.5199890136719,259.6199951171875,you,,SPEAKER_09
259.6199951171875,259.8599853515625,then,,SPEAKER_09
260.0799865722656,260.3399963378906,Ronan,,SPEAKER_09
260.3399963378906,260.67999267578125,Bickering,,SPEAKER_09
261.2200012207031,261.3800048828125,Who,,SPEAKER_09
261.4800109863281,261.760009765625,Ronan,,SPEAKER_09
261.760009765625,262.1000061035156,Bickering,,SPEAKER_09
262.5400085449219,262.739990234375,Who,,SPEAKER_09
262.9200134277344,263.2799987792969,Ronan,,SPEAKER_09
263.2799987792969,263.67999267578125,Bickering,,SPEAKER_09
263.9599914550781,264.1400146484375,Who,,SPEAKER_09
264.1400146484375,264.239990234375,the,,SPEAKER_09
264.239990234375,264.4599914550781,,,SPEAKER_09
264.4599914550781,264.5400085449219,is,,SPEAKER_09
264.5400085449219,264.739990234375,that,,SPEAKER_09
264.79998779296875,265.0799865722656,Yeah,,SPEAKER_09
265.0799865722656,265.32000732421875,me,,SPEAKER_09
266.0199890136719,266.3399963378906,Oh,,SPEAKER_09
266.44000244140625,266.8599853515625,wow,,SPEAKER_09
266.9800109863281,267.44000244140625,Yeah,,SPEAKER_09
267.44000244140625,267.8599853515625,Brilliant,,SPEAKER_09
269.17999267578125,269.6400146484375,That's,,SPEAKER_01
269.6400146484375,269.8999938964844,literally,,SPEAKER_01
269.8999938964844,269.9599914550781,the,,SPEAKER_01
269.9599914550781,270.3800048828125,first,,SPEAKER_01
270.3800048828125,270.5199890136719,thing,,SPEAKER_01
270.5199890136719,270.6600036621094,I,,SPEAKER_01
270.6600036621094,271.3999938964844,do,,SPEAKER_01
272.0799865722656,272.5400085449219,There's,,SPEAKER_01
272.5400085449219,272.67999267578125,always,,SPEAKER_01
272.67999267578125,273.0,one,,SPEAKER_01
273.7799987792969,274.0,I'm,,
274.0,274.0,going,,SPEAKER_01
274.0,274.0,to,,SPEAKER_01
274.0,274.1000061035156,chop,,SPEAKER_01
274.1000061035156,274.239990234375,the,,SPEAKER_01
274.239990234375,274.2799987792969,end,,SPEAKER_01
274.2799987792969,274.32000732421875,of,,SPEAKER_01
274.32000732421875,274.5799865722656,my,,SPEAKER_01
274.5799865722656,274.6400146484375,finger,,SPEAKER_01
274.6400146484375,274.8999938964844,off,,SPEAKER_01
276.6600036621094,277.1199951171875,Might,,SPEAKER_01
277.1199951171875,277.239990234375,have,,SPEAKER_01
277.239990234375,277.32000732421875,to,,SPEAKER_01
277.32000732421875,277.44000244140625,sit,,SPEAKER_01
277.44000244140625,277.6600036621094,outside,,SPEAKER_01
277.6600036621094,277.82000732421875,for,,SPEAKER_01
277.82000732421875,277.94000244140625,a,,SPEAKER_01
277.94000244140625,278.3999938964844,bit,,SPEAKER_01
278.5199890136719,278.6400146484375,A,,SPEAKER_06
278.6400146484375,278.760009765625,bit,,SPEAKER_06
278.760009765625,280.17999267578125,like,,SPEAKER_06
280.32000732421875,280.7799987792969,Keep,,SPEAKER_06
280.7799987792969,281.0400085449219,walking,,SPEAKER_06
281.739990234375,282.0799865722656,Slowly,,SPEAKER_06
286.760009765625,287.2799987792969,Oh,,SPEAKER_03
287.5,287.5199890136719,dear,,SPEAKER_03
